Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_input
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),0.08303604670365923,0.25841518797935825,0,0,4.365090909090909,10.862443467579443,NF1;CALR,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,PTPRE,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,NF1,gainsboro,46
GO_Biological_Process_2023,Protein Export From Nucleus (GO:0006611),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,CALR,gainsboro,46
GO_Biological_Process_2023,Cell-Substrate Junction Assembly (GO:0007044),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,CTTN,gainsboro,46
GO_Biological_Process_2023,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,NF1,gainsboro,46
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,ANO4,gainsboro,46
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),0.08345356226302562,0.25841518797935825,0,0,12.22929292929293,30.37102026013424,CCDC39,gainsboro,46
GO_Biological_Process_2023,Regulation Of Sprouting Angiogenesis (GO:1903670),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,EPN2,gainsboro,46
GO_Biological_Process_2023,Muscle Tissue Development (GO:0060537),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,NF1,gainsboro,46
GO_Biological_Process_2023,Cilium Movement (GO:0003341),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,CCDC39,gainsboro,46
GO_Biological_Process_2023,Determination Of Left/Right Symmetry (GO:0007368),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,CCDC39,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Defense Response To Virus By Host (GO:0002230),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Embryonic Heart Tube Morphogenesis (GO:0003143),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,CCDC39,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),0.08692303723217437,0.25841518797935825,0,0,11.696618357487923,28.571706074903116,PTPRE,gainsboro,46
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),0.08947962621221757,0.25841518797935825,0,0,2.9741509118286764,7.178839869363643,COPB2;CTTN;CALR,gainsboro,46
GO_Biological_Process_2023,Lamellipodium Organization (GO:0097581),0.09037966350012719,0.25841518797935825,0,0,11.208333333333334,26.941874312859856,CTTN,gainsboro,46
GO_Biological_Process_2023,Carbohydrate Derivative Biosynthetic Process (GO:1901137),0.09037966350012719,0.25841518797935825,0,0,11.208333333333334,26.941874312859856,ALG11,gainsboro,46
GO_Biological_Process_2023,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),0.09037966350012719,0.25841518797935825,0,0,11.208333333333334,26.941874312859856,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Regulation Of Vasculature Development (GO:1901342),0.09037966350012719,0.25841518797935825,0,0,11.208333333333334,26.941874312859856,NF1,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Notch Signaling Pathway (GO:0045747),0.09037966350012719,0.25841518797935825,0,0,11.208333333333334,26.941874312859856,EPN2,gainsboro,46
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),0.09037966350012719,0.25841518797935825,0,0,11.208333333333334,26.941874312859856,CTTN,gainsboro,46
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),0.09098163579725141,0.25841518797935825,0,0,4.131198347107438,9.90288563164064,NF1;VRK2,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.0938234875681474,0.25841518797935825,0,0,10.75911111111111,25.45971556552444,CALR,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),0.0938234875681474,0.25841518797935825,0,0,10.75911111111111,25.45971556552444,CALR,gainsboro,46
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),0.0938234875681474,0.25841518797935825,0,0,10.75911111111111,25.45971556552444,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Membrane (GO:0051204),0.0938234875681474,0.25841518797935825,0,0,10.75911111111111,25.45971556552444,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Cognition (GO:0050890),0.0938234875681474,0.25841518797935825,0,0,10.75911111111111,25.45971556552444,NF1,gainsboro,46
GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),0.0938234875681474,0.25841518797935825,0,0,10.75911111111111,25.45971556552444,COL11A1,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),0.09725455581643101,0.25841518797935825,0,0,10.344444444444445,24.106935922341933,NF1,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),0.09725455581643101,0.25841518797935825,0,0,10.344444444444445,24.106935922341933,CALR,gainsboro,46
GO_Biological_Process_2023,Cellular Response To Heat (GO:0034605),0.09725455581643101,0.25841518797935825,0,0,10.344444444444445,24.106935922341933,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Monoatomic Anion Transmembrane Transport (GO:0098656),0.09725455581643101,0.25841518797935825,0,0,10.344444444444445,24.106935922341933,ANO4,gainsboro,46
GO_Biological_Process_2023,intra-Golgi Vesicle-Mediated Transport (GO:0006891),0.10067291442372021,0.25841518797935825,0,0,9.960493827160494,22.868083511513838,COPB2,gainsboro,46
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),0.10067291442372021,0.25841518797935825,0,0,9.960493827160494,22.868083511513838,HSP90AA1,gainsboro,46
