Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Regulation Of NAD(P)H Oxidase Activity (GO:0033860),1/3,0.6100049962143954,0.9843842258195671,1.6274210767119108,0.8044149228997388,RFK,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),12/56,0.8615906174473251,0.9855550874358908,0.7608555487736733,0.1133484880073482,NOD1;ILK;NFKBIA;RELA;LGALS9;HDAC9;TRIM44;TERF2IP;PYCARD;RTKN2;TRIM56;ZC3H12A,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of NK T Cell Proliferation (GO:0051140),1/4,0.7150825325671478,0.9843842258195671,1.1623129044205756,0.3897901322427833,JAK2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),7/24,0.4791814921509018,0.9843842258195671,1.1626104987449526,0.8553044730639788,TLR6;CPTP;FBXL2;DEPDC1B;CD36;MAVS;MARK4,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of NMDA Receptor Activity (GO:2000310),6/11,0.0483639515373141,0.8503354538568472,3.209339461516031,9.721090980304295,CAPN1;MEF2C;EPHB2;PTK2B;DAPK1;DLG4,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Natural Killer Cell Activation (GO:0032814),1/8,0.9188613913394427,0.9881753647477038,0.5421686746987951,0.045878309745244594,TICAM1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),5/14,0.3172287703575346,0.9843842258195671,1.570999188305165,1.803714585123002,PVR;CADM1;LGALS9;ARRB2;LAMP1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),2/4,0.29477238715613796,0.962024078827154,2.7131960335621663,3.3143094698372195,PVR;TGFB1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Natural Killer Cell Proliferation (GO:0032817),1/5,0.7918550180394399,0.9843842258195671,0.9039194753698337,0.21095398101457175,JAK2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Necroptotic Process (GO:0060544),6/17,0.2966996089015,0.962024078827154,1.5338654943186723,1.8637003680264221,CFLAR;RIPK1;BIRC2;SPATA2;IGF2BP1;ARHGEF2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Necrotic Cell Death (GO:0010939),2/3,0.17856315498193998,0.9213873728358398,4.522501906941266,7.791424765368894,SLC6A6;RIPK1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182),1/5,0.7918550180394399,0.9843842258195671,0.9039194753698337,0.21095398101457175,OXSR1,ME_darkgrey,GO_Biological_Process_2023
