Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Receptor Signaling Pathway Via STAT (GO:0097696),1/22,0.016153685385964796,0.04369562471295471,99.67305061559507,411.21184111938106,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Actin Cytoskeleton Organization (GO:0032956),1/73,0.052712116466747456,0.07081933204692789,29.434077079107507,86.62183788959155,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Actin Filament-Based Process (GO:0032970),1/58,0.042087112033098006,0.06172776431521041,37.15856777493606,117.7188522530692,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Axonogenesis (GO:0050770),1/36,0.02631213395071775,0.04926527207793962,60.29577464788732,219.33945160930432,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Calcium Ion Import (GO:0090279),1/14,0.010306658349275013,0.03885806104793106,158.84313725490196,726.7018174044204,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Cell Adhesion (GO:0030155),1/99,0.07088085403327325,0.0866321549295562,21.618094953717527,57.21779926097094,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Cell Migration (GO:0030334),2/329,0.023122708947475572,0.04721338269380216,12.048346055979644,45.385397572041875,PLXNA3;PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Cell Motility (GO:2000145),1/84,0.06043707440150747,0.07797126333770724,25.53328636843959,71.65029659532918,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Cell Population Proliferation (GO:0042127),1/519,0.3244783066156234,0.3244783066156234,3.9638663565715584,4.461476649131611,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Chemotaxis (GO:0050920),1/19,0.013964658531041355,0.041657286465479296,115.86486486486487,494.88496903236705,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Cytoskeleton Organization (GO:0051493),2/90,0.001881526753289073,0.03885806104793106,45.48587570621469,285.4544242339333,PLXNA3;PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of DNA Biosynthetic Process (GO:2000278),1/29,0.021244624496159468,0.04721338269380216,75.14860681114551,289.44623516675057,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1/136,0.09620230711650249,0.10923616808067378,15.666811373996094,36.68073584942007,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of GTPase Activity (GO:0043087),1/143,0.10092323648131345,0.11386211295327671,14.888544891640867,34.145315691468866,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Regulation Of Golgi Organization (GO:1903358),1/15,0.01103922188861678,0.03885806104793106,147.8762677484787,666.3749320803257,PDE4DIP,ME_tan,GO_Biological_Process_2023
