Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Protein Homodimerization Activity (GO:0042803),7/476,0.10849143274347894,0.31417310731965775,1.920491979671903,4.265574142628914,BNIP3;NR6A1;CENPF;ANO1;SARS1;CCDC66;EEA1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Kinase Binding (GO:0019901),4/386,0.41332070748950245,0.5056100602905774,1.3820277859887673,1.221065021868368,SH2B3;DUSP1;RB1CC1;ANKRA2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Kinase Inhibitor Activity (GO:0004860),1/38,0.27631069259995383,0.43644529853856345,4.696,6.040133020846086,GMFG,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Kinase Regulator Activity (GO:0019887),1/82,0.5029781203223169,0.5826163227066838,2.1528355528954064,1.4794471239750684,GMFG,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Phosphorylated Amino Acid Binding (GO:0045309),1/29,0.21863133051315672,0.40997975525593505,6.183568677792041,9.401302355279574,YWHAE,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Serine/Threonine Kinase Activity (GO:0004674),2/284,0.6970962034490343,0.7453567098416598,1.0278128950695322,0.3708676311689249,NEK7;TOP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Serine/Threonine Phosphatase Activity (GO:0004722),1/48,0.3354635793668068,0.4662943753198615,3.7042875481386393,4.045978013223034,DUSP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Tyrosine Kinase Activity (GO:0004713),1/66,0.43012269096422634,0.5110004619147647,2.682293800037237,2.2630104630799392,BAZ1B,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Tyrosine Kinase Binding (GO:1990782),1/57,0.38459287169568046,0.4904441207862347,3.111892941938269,2.9736314773226957,SH2B3,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Tyrosine Phosphatase Activity (GO:0004725),1/57,0.38459287169568046,0.4904441207862347,3.111892941938269,2.9736314773226957,DUSP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein-Lysine N-methyltransferase Activity (GO:0016279),1/46,0.32402923327964134,0.4662943753198615,3.867756633610292,4.358658266102263,SUV39H1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Purine Ribonucleoside Triphosphate Binding (GO:0035639),5/372,0.20709806324634966,0.40997975525593505,1.7782174798853552,2.7999152051057994,RAB11A;RHOT1;RAB21;TRPV1;TOP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,RNA Binding (GO:0003723),15/1246,0.10198326582345277,0.3081668249882595,1.5415700388346396,3.5193219858807026,SRRM1;DCP1A;KTN1;MKI67;ZFR;BCLAF1;HNRNPR;PSPC1;SARS1;DARS1;MRPL28;KHDRBS3;ZNF638;YWHAE;TOP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),4/740,0.8795579281866266,0.8923981899119788,0.6960157201486046,0.08932377049623695,TOP1;SARS1;FOXC2;NR6A1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),4/798,0.9127320859609518,0.9193460865838572,0.6419036655903811,0.058614075652014326,TOP1;TFDP2;SARS1;FOXC2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Receptor Tyrosine Kinase Binding (GO:0030971),2/45,0.05547842462738413,0.28201382288991333,6.810203272747862,19.69348076600442,SH2B3;FRS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Retinoid Binding (GO:0005501),1/9,0.07364837565515618,0.28201382288991333,20.76757532281205,54.17124812503386,ARID4A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Retinol Binding (GO:0019841),1/3,0.02517191958620929,0.27537589657915024,70.64487804878048,260.1162924291926,ARID4A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Riboflavin Transmembrane Transporter Activity (GO:0032217),1/2,0.016851792615491655,0.27537589657915024,117.75121951219512,480.81334752934094,SLC52A2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),3/205,0.25099951070421694,0.41081101275637383,2.0411399791167617,2.821476548067941,RAB11A;RHOT1;RAB21,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757),1/40,0.28854418285881805,0.44564046019306347,4.457486878666255,5.540241902148877,SUV39H1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,SH2 Domain Binding (GO:0042169),1/22,0.17064236625207466,0.3764966493498155,8.201588201928532,14.501928006883682,ARHGAP5,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Sequence-Specific DNA Binding (GO:0043565),3/414,0.6856769844137509,0.738830239019468,0.9867612121651765,0.3723529918940464,NR6A1;FOXC2;HLX,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),6/418,0.14297246188377352,0.35487807503293783,1.8842020202020202,3.6649674571478106,NR6A1;ASH2L;ARID4A;FOXC2;SUV39H1;TAF2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Serine-Type Endopeptidase Inhibitor Activity (GO:0004867),1/20,0.1564029470233815,0.37178210711391596,9.044277673545967,16.780025709626376,TFPI2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Signaling Receptor Complex Adaptor Activity (GO:0030159),2/36,0.03706593072065193,0.27537589657915024,8.59320339830085,28.31509535964851,SH2B3;FRS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Single-Stranded DNA Binding (GO:0003697),1/88,0.527852216188493,0.6014053938541026,2.0042090592334496,1.2805671878662483,TOP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Single-Stranded RNA Binding (GO:0003727),1/36,0.2638689243614971,0.4215836837499782,4.961387839230505,6.610070898992993,ZFR,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Solute:Proton Symporter Activity (GO:0015295),1/14,0.11221593087616208,0.3183268243221741,13.070460704607045,28.58941485902285,SLC2A13,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Supercoiled DNA Binding (GO:0097100),1/5,0.04160355272059104,0.27537589657915024,39.240650406504066,124.76838356758627,TOP1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Syntaxin Binding (GO:0019905),1/42,0.3005728481427568,0.4532456325425189,4.241962973846606,5.099115779052813,RAB11A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Transcription Cis-Regulatory Region Binding (GO:0000976),7/298,0.013183602441465627,0.27537589657915024,3.140669575804975,13.595272234530622,TIPARP;ASH2L;ARID4A;FOXC2;TFDP2;SUV39H1;TAF2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),5/153,0.009593335945543433,0.27537589657915024,4.48298552359466,20.83102873312051,ASH2L;ARID4A;FOXC2;SUV39H1;TAF2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Transition Metal Ion Binding (GO:0046914),3/337,0.5463682294841539,0.6174405194983527,1.2219247558916926,0.738607225465837,EEA1;BAZ1B;TNFSF10,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Transmembrane Receptor Protein Tyrosine Kinase Adaptor Activity (GO:0005068),2/11,0.003710326113444523,0.2411283165488333,31.27171376717656,175.01638357244988,SH2B3;FRS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Tubulin Binding (GO:0015631),2/250,0.6284626651140544,0.6824711753972934,1.171809180204379,0.5442803529645935,CCDC66;RAB11A,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Tumor Necrosis Factor Receptor Activity (GO:0005031),1/5,0.04160355272059104,0.27537589657915024,39.240650406504066,124.76838356758627,FAS,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,UDP-glycosyltransferase Activity (GO:0008194),1/32,0.2383464528457674,0.40997975525593505,5.593263646922184,8.02090775330277,HAS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ubiquitin Protein Ligase Binding (GO:0031625),5/234,0.04837995787472206,0.28201382288991333,2.881047963460624,8.725742511331918,ISG15;SPART;FZD6;YWHAE;ANKRA2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ubiquitin-Like Protein Ligase Binding (GO:0044389),5/251,0.06172510410457765,0.28201382288991333,2.6785041340183895,7.459806929875608,ISG15;SPART;FZD6;YWHAE;ANKRA2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Ubiquitin-Like Protein Peptidase Activity (GO:0019783),1/31,0.2318301046975087,0.40997975525593505,5.777129148340664,8.444721322490585,COPS4,ME_darkred,GO_Molecular_Function_2023
