#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MT-ND1	RPS2	9606.ENSP00000354687	9606.ENSP00000341885	0	0	0	0	0.162	0	0	0.582	0.634
MT-ND1	PHETA1	9606.ENSP00000354687	9606.ENSP00000354461	0	0	0	0	0	0	0	0.491	0.491
MT-ND1	TIMM17B	9606.ENSP00000354687	9606.ENSP00000379999	0	0	0	0	0.047	0.429	0	0	0.432
MT-ND1	SUCLA2	9606.ENSP00000354687	9606.ENSP00000494360	0.052	0	0	0	0.306	0	0	0.351	0.536
MT-ND1	PPA1	9606.ENSP00000354687	9606.ENSP00000362329	0.120	0	0	0	0.375	0	0	0.348	0.610
MT-ND1	R3HDM4	9606.ENSP00000354687	9606.ENSP00000355385	0	0	0	0	0.689	0.509	0.585	0.280	0.948
MT-ND1	SDHB	9606.ENSP00000354687	9606.ENSP00000364649	0.095	0	0	0	0.665	0	0.802	0.587	0.971
MT-ND1	NDUFA6	9606.ENSP00000354687	9606.ENSP00000482543	0	0	0	0	0.196	0.998	0.967	0.306	0.999
MT-ND1	NDUFA13	9606.ENSP00000354687	9606.ENSP00000423673	0	0	0	0	0.391	0.996	0.967	0.387	0.999
MT-ND1	MT-ND2	9606.ENSP00000354687	9606.ENSP00000355046	0.120	0	0.506	0	0.999	0.988	0.979	0.998	0.999
MT-ND2	NDUFB7	9606.ENSP00000355046	9606.ENSP00000215565	0	0	0	0	0.163	0.988	0.967	0.281	0.999
MT-ND2	UQCRC2	9606.ENSP00000355046	9606.ENSP00000268379	0	0	0	0	0.055	0.874	0.218	0.424	0.939
MT-ND2	NDUFB10	9606.ENSP00000355046	9606.ENSP00000268668	0	0	0	0	0.100	0.966	0.967	0.541	0.999
MT-ND2	NDUFB9	9606.ENSP00000355046	9606.ENSP00000276689	0	0	0	0	0.118	0.988	0.967	0.472	0.999
MT-ND2	RPS3	9606.ENSP00000355046	9606.ENSP00000278572	0	0	0	0	0.060	0	0	0.728	0.733
MT-ND2	NDUFA12	9606.ENSP00000355046	9606.ENSP00000330737	0	0	0	0	0.127	0.988	0.967	0.503	0.999
MT-ND2	RPS2	9606.ENSP00000355046	9606.ENSP00000341885	0	0	0	0	0.078	0	0	0.439	0.461
MT-ND2	TIMM17B	9606.ENSP00000355046	9606.ENSP00000379999	0	0	0	0	0.058	0.336	0	0.143	0.417
MT-ND2	SURF1	9606.ENSP00000355046	9606.ENSP00000361042	0	0	0	0	0.067	0	0	0.524	0.537
MT-ND2	R3HDM4	9606.ENSP00000355046	9606.ENSP00000355385	0	0	0	0	0.294	0.427	0.414	0.207	0.786
MT-ND2	SDHB	9606.ENSP00000355046	9606.ENSP00000364649	0	0	0	0	0.294	0	0.700	0.531	0.892
MT-ND2	NDUFA6	9606.ENSP00000355046	9606.ENSP00000482543	0	0	0	0	0.121	0.999	0.967	0.520	0.999
MT-ND2	NDUFA13	9606.ENSP00000355046	9606.ENSP00000423673	0	0	0	0	0.149	0.988	0.967	0.583	0.999
MTERF2	RPL35	9606.ENSP00000447651	9606.ENSP00000259469	0	0	0	0	0	0.401	0	0	0.400
MTERF2	MTERF3	9606.ENSP00000447651	9606.ENSP00000287025	0	0	0	0	0.059	0	0	0.847	0.849
MTERF3	RPL35	9606.ENSP00000287025	9606.ENSP00000259469	0	0	0	0	0.053	0.401	0	0.131	0.464
MTERF3	SQSTM1	9606.ENSP00000287025	9606.ENSP00000374455	0	0	0	0	0.042	0	0.800	0	0.800
MTM1	PI4KA	9606.ENSP00000359423	9606.ENSP00000255882	0	0	0	0	0.049	0	0.650	0.289	0.742
MTM1	VAC14	9606.ENSP00000359423	9606.ENSP00000261776	0	0	0	0	0.049	0	0	0.435	0.439
MTM1	PIK3C2A	9606.ENSP00000359423	9606.ENSP00000265970	0	0	0	0	0.062	0.142	0.650	0.371	0.799
MTM1	RPS3	9606.ENSP00000359423	9606.ENSP00000278572	0	0.400	0	0	0	0	0	0	0.400
MTM1	PIP4K2C	9606.ENSP00000359423	9606.ENSP00000347032	0	0	0	0	0.060	0	0.674	0.070	0.690
MTM1	SBF1	9606.ENSP00000359423	9606.ENSP00000370196	0	0	0	0.645	0	0.093	0	0.394	0.427
MTM1	PLCE1	9606.ENSP00000359423	9606.ENSP00000360431	0	0	0	0	0	0	0.900	0.065	0.902
MTMR3	PI4KA	9606.ENSP00000384651	9606.ENSP00000255882	0	0	0	0	0.074	0	0.650	0.124	0.691
MTMR3	PIK3C2A	9606.ENSP00000384651	9606.ENSP00000265970	0	0	0	0	0.047	0.127	0.650	0.180	0.729
MTMR3	PIP4K2C	9606.ENSP00000384651	9606.ENSP00000347032	0	0	0	0	0.049	0	0.697	0.070	0.709
MTMR3	PLCE1	9606.ENSP00000384651	9606.ENSP00000360431	0	0	0	0	0	0	0.650	0.132	0.683
MTMR3	SBF1	9606.ENSP00000384651	9606.ENSP00000370196	0	0	0	0.579	0.092	0.091	0	0.379	0.442
MXI1	RFX1	9606.ENSP00000331152	9606.ENSP00000254325	0	0	0	0	0	0	0	0.463	0.463
MXI1	SLC45A3	9606.ENSP00000331152	9606.ENSP00000356113	0	0	0	0	0.109	0	0	0.358	0.403
MXI1	TAF1	9606.ENSP00000331152	9606.ENSP00000406549	0	0	0	0	0	0	0	0.408	0.408
NAA16	NAA40	9606.ENSP00000368716	9606.ENSP00000367024	0	0	0	0	0.060	0	0	0.585	0.593
NAA16	RPL31	9606.ENSP00000368716	9606.ENSP00000386717	0	0	0	0	0	0.421	0	0.058	0.431
NAA40	RPL35	9606.ENSP00000367024	9606.ENSP00000259469	0	0	0	0	0	0.166	0	0.349	0.433
NACAD	RPL35	9606.ENSP00000420477	9606.ENSP00000259469	0	0	0	0	0.605	0.250	0	0	0.691
NACAD	RPS3	9606.ENSP00000420477	9606.ENSP00000278572	0	0	0	0	0.661	0.074	0	0.107	0.695
NACAD	RPS23	9606.ENSP00000420477	9606.ENSP00000296674	0	0	0	0	0.521	0	0	0	0.521
NACAD	RPS15A	9606.ENSP00000420477	9606.ENSP00000318646	0	0	0	0	0.396	0.086	0	0	0.424
NACAD	RPL7	9606.ENSP00000420477	9606.ENSP00000339795	0	0	0	0	0.541	0.187	0	0	0.610
NACAD	RPS2	9606.ENSP00000420477	9606.ENSP00000341885	0	0	0	0	0.440	0.092	0	0	0.469
NACAD	RPL3	9606.ENSP00000420477	9606.ENSP00000346001	0	0	0	0	0.530	0.293	0	0.084	0.669
NACAD	RPS3A	9606.ENSP00000420477	9606.ENSP00000346050	0	0	0	0	0.692	0.114	0	0.141	0.745
NACAD	RPS26	9606.ENSP00000420477	9606.ENSP00000348849	0.092	0	0	0	0.595	0	0	0	0.616
NACAD	RPL31	9606.ENSP00000420477	9606.ENSP00000386717	0	0	0	0	0.458	0.188	0	0.134	0.585
NACAD	RPSA	9606.ENSP00000420477	9606.ENSP00000389351	0	0	0	0	0.691	0	0	0.064	0.698
NACAD	RPS27	9606.ENSP00000420477	9606.ENSP00000499044	0	0	0	0	0.344	0.167	0	0	0.430
NACAD	RPS25	9606.ENSP00000420477	9606.ENSP00000435096	0	0	0	0	0.566	0	0	0	0.566
NACAD	RPL26	9606.ENSP00000420477	9606.ENSP00000463784	0	0	0	0	0.536	0.142	0	0.090	0.606
NAP1L4	TSSC4	9606.ENSP00000369915	9606.ENSP00000331087	0	0	0	0	0.049	0	0	0.599	0.603
NDC80	UHRF1	9606.ENSP00000261597	9606.ENSP00000479617	0	0	0	0	0.373	0.089	0	0.055	0.413
NDC80	TUBGCP3	9606.ENSP00000261597	9606.ENSP00000261965	0	0	0	0	0.057	0.310	0	0.302	0.506
NDC80	RACGAP1	9606.ENSP00000261597	9606.ENSP00000404190	0	0	0	0	0.622	0	0	0.243	0.701
NDC80	TOP2A	9606.ENSP00000261597	9606.ENSP00000411532	0	0	0	0	0.833	0.094	0	0.245	0.876
NDC80	SPDL1	9606.ENSP00000261597	9606.ENSP00000265295	0	0	0	0	0.474	0	0.720	0.242	0.878
NDC80	PLK1	9606.ENSP00000261597	9606.ENSP00000300093	0	0	0	0	0.473	0.296	0.720	0.589	0.951
NDRG1	SLC7A5	9606.ENSP00000404854	9606.ENSP00000261622	0	0	0	0	0.076	0.622	0	0.287	0.729
NDRG1	SLC45A3	9606.ENSP00000404854	9606.ENSP00000356113	0	0	0	0	0.062	0	0	0.556	0.566
NDRG1	PTEN	9606.ENSP00000404854	9606.ENSP00000361021	0	0	0	0	0	0	0	0.404	0.404
NDST1	SNRK	9606.ENSP00000261797	9606.ENSP00000296088	0	0	0	0	0.103	0	0	0.423	0.460
NDUFA12	NDUFB7	9606.ENSP00000330737	9606.ENSP00000215565	0	0	0	0	0.943	0.998	0.967	0.673	0.999
NDUFA12	UQCRC2	9606.ENSP00000330737	9606.ENSP00000268379	0	0	0	0	0.634	0.934	0	0.355	0.983
NDUFA12	NDUFB10	9606.ENSP00000330737	9606.ENSP00000268668	0	0	0	0	0.862	0.998	0.967	0.765	0.999
NDUFA12	NDUFB9	9606.ENSP00000330737	9606.ENSP00000276689	0	0	0	0	0.981	0.998	0.967	0.708	0.999
NDUFA12	R3HDM4	9606.ENSP00000330737	9606.ENSP00000355385	0	0	0	0	0	0.540	0	0	0.540
NDUFA12	TIMM17B	9606.ENSP00000330737	9606.ENSP00000379999	0	0	0	0	0.389	0.429	0	0	0.636
NDUFA12	SDHB	9606.ENSP00000330737	9606.ENSP00000364649	0	0	0	0	0.836	0.396	0	0.362	0.931
NDUFA12	NDUFA13	9606.ENSP00000330737	9606.ENSP00000423673	0	0	0	0	0.953	0.998	0.967	0.768	0.999
NDUFA12	NDUFA6	9606.ENSP00000330737	9606.ENSP00000482543	0	0	0	0	0.974	0.998	0.967	0.810	0.999
NDUFA13	NDUFB7	9606.ENSP00000423673	9606.ENSP00000215565	0	0	0	0	0.980	0.991	0.967	0.783	0.999
NDUFA13	UQCRC2	9606.ENSP00000423673	9606.ENSP00000268379	0	0	0	0	0.344	0.886	0	0.453	0.955
NDUFA13	NDUFB10	9606.ENSP00000423673	9606.ENSP00000268668	0	0	0	0	0.908	0.995	0.967	0.636	0.999
NDUFA13	NDUFB9	9606.ENSP00000423673	9606.ENSP00000276689	0	0	0	0	0.960	0.993	0.967	0.729	0.999
NDUFA13	PRDX2	9606.ENSP00000423673	9606.ENSP00000301522	0	0	0	0	0.375	0	0	0.162	0.454
NDUFA13	SMDT1	9606.ENSP00000423673	9606.ENSP00000327467	0	0	0	0	0.559	0	0	0.128	0.599
NDUFA13	R3HDM4	9606.ENSP00000423673	9606.ENSP00000355385	0	0	0	0	0.042	0.509	0	0.072	0.525
NDUFA13	SDHB	9606.ENSP00000423673	9606.ENSP00000364649	0	0	0	0	0.767	0	0	0.337	0.839
NDUFA13	TIMM17B	9606.ENSP00000423673	9606.ENSP00000379999	0	0	0	0	0.596	0.429	0	0	0.759
NDUFA13	TIMM8B	9606.ENSP00000423673	9606.ENSP00000438455	0	0	0	0	0.212	0	0	0.389	0.499
NDUFA13	NDUFA6	9606.ENSP00000423673	9606.ENSP00000482543	0	0	0	0	0.953	0.998	0.967	0.846	0.999
NDUFA6	NDUFB7	9606.ENSP00000482543	9606.ENSP00000215565	0	0	0	0	0.895	0.998	0.967	0.644	0.999
NDUFA6	UQCRC2	9606.ENSP00000482543	9606.ENSP00000268379	0	0	0	0	0.231	0.922	0.284	0.390	0.970
NDUFA6	NDUFB10	9606.ENSP00000482543	9606.ENSP00000268668	0	0	0	0	0.755	0.998	0.967	0.619	0.999
NDUFA6	NDUFB9	9606.ENSP00000482543	9606.ENSP00000276689	0	0	0	0	0.960	0.998	0.967	0.834	0.999
NDUFA6	SMDT1	9606.ENSP00000482543	9606.ENSP00000327467	0	0	0	0	0.217	0	0	0.306	0.434
NDUFA6	R3HDM4	9606.ENSP00000482543	9606.ENSP00000355385	0	0	0	0	0	0.540	0	0	0.540
NDUFA6	SDHB	9606.ENSP00000482543	9606.ENSP00000364649	0	0	0	0	0.616	0.478	0	0.370	0.863
NDUFA6	TIMM17B	9606.ENSP00000482543	9606.ENSP00000379999	0	0	0	0	0.346	0.429	0	0.150	0.655
NDUFA6	TIMM8B	9606.ENSP00000482543	9606.ENSP00000438455	0	0	0	0	0.385	0	0	0.226	0.504
NDUFB10	NDUFB7	9606.ENSP00000268668	9606.ENSP00000215565	0	0	0	0	0.816	0.995	0.967	0.828	0.999
NDUFB10	UQCRC2	9606.ENSP00000268668	9606.ENSP00000268379	0	0	0	0	0.275	0.912	0.172	0.475	0.968
NDUFB10	RPL12	9606.ENSP00000268668	9606.ENSP00000354739	0	0	0	0	0.389	0	0	0.081	0.415
NDUFB10	TIMM8B	9606.ENSP00000268668	9606.ENSP00000438455	0	0	0	0	0.204	0	0	0.402	0.504
NDUFB10	R3HDM4	9606.ENSP00000268668	9606.ENSP00000355385	0	0	0	0	0	0.540	0	0.041	0.540
NDUFB10	TIMM17B	9606.ENSP00000268668	9606.ENSP00000379999	0	0	0	0	0.146	0.602	0	0.132	0.679
NDUFB10	SDHB	9606.ENSP00000268668	9606.ENSP00000364649	0	0	0	0	0.732	0.089	0	0.425	0.848
NDUFB10	NDUFB9	9606.ENSP00000268668	9606.ENSP00000276689	0	0	0	0	0.914	0.992	0.967	0.899	0.999
NDUFB7	TIMM8B	9606.ENSP00000215565	9606.ENSP00000438455	0	0	0	0	0.218	0	0	0.278	0.411
NDUFB7	SMDT1	9606.ENSP00000215565	9606.ENSP00000327467	0	0	0	0	0.575	0	0	0.060	0.583
NDUFB7	R3HDM4	9606.ENSP00000215565	9606.ENSP00000355385	0	0	0	0	0.042	0.540	0	0.203	0.618
NDUFB7	TIMM17B	9606.ENSP00000215565	9606.ENSP00000379999	0	0	0	0	0.341	0.429	0	0.066	0.618
NDUFB7	SDHB	9606.ENSP00000215565	9606.ENSP00000364649	0	0	0	0	0.785	0.096	0	0.364	0.865
NDUFB7	UQCRC2	9606.ENSP00000215565	9606.ENSP00000268379	0	0	0	0	0.323	0.913	0.172	0.327	0.963
NDUFB7	NDUFB9	9606.ENSP00000215565	9606.ENSP00000276689	0	0	0	0	0.963	0.995	0.967	0.828	0.999
NDUFB9	UQCRC2	9606.ENSP00000276689	9606.ENSP00000268379	0	0	0	0	0.453	0.911	0.172	0.487	0.976
NDUFB9	TIMM8B	9606.ENSP00000276689	9606.ENSP00000438455	0	0	0	0	0.256	0	0	0.228	0.402
NDUFB9	R3HDM4	9606.ENSP00000276689	9606.ENSP00000355385	0	0	0	0	0	0.540	0	0.055	0.546
NDUFB9	TIMM17B	9606.ENSP00000276689	9606.ENSP00000379999	0	0	0	0	0.146	0.429	0	0.190	0.570
NDUFB9	PRRT2	9606.ENSP00000276689	9606.ENSP00000456226	0	0	0	0	0	0.613	0.100	0	0.636
NDUFB9	SDHB	9606.ENSP00000276689	9606.ENSP00000364649	0	0	0	0	0.915	0.382	0	0.412	0.966
NEFM	TOP2A	9606.ENSP00000221166	9606.ENSP00000411532	0	0	0	0	0	0.083	0	0.394	0.420
NEFM	SQSTM1	9606.ENSP00000221166	9606.ENSP00000374455	0	0	0	0	0	0.139	0	0.448	0.504
NEURL1B	SQSTM1	9606.ENSP00000358815	9606.ENSP00000374455	0	0	0	0	0.074	0.291	0	0.252	0.466
NF1	PSMC4	9606.ENSP00000351015	9606.ENSP00000157812	0	0	0	0	0	0	0.400	0.079	0.423
NF1	PSME2	9606.ENSP00000351015	9606.ENSP00000216802	0	0	0	0	0.042	0	0.400	0.051	0.406
NF1	RFX1	9606.ENSP00000351015	9606.ENSP00000254325	0	0	0	0	0.042	0	0	0.473	0.474
NF1	PSMC1	9606.ENSP00000351015	9606.ENSP00000261303	0	0	0	0	0.052	0	0.400	0.050	0.412
NF1	PSMD3	9606.ENSP00000351015	9606.ENSP00000264639	0	0	0	0	0.042	0	0.400	0	0.400
NF1	RAD51C	9606.ENSP00000351015	9606.ENSP00000336701	0	0	0	0	0.105	0	0	0.577	0.606
NF1	SPRED2	9606.ENSP00000351015	9606.ENSP00000348753	0	0	0	0	0.049	0.493	0.400	0.647	0.884
NF1	TOP2A	9606.ENSP00000351015	9606.ENSP00000411532	0	0	0	0	0.198	0.164	0	0.269	0.467
NF1	NFIX	9606.ENSP00000351015	9606.ENSP00000380781	0	0	0	0	0	0	0	0.537	0.537
NF1	POLR2A	9606.ENSP00000351015	9606.ENSP00000461879	0	0	0	0	0.069	0.301	0	0.345	0.538
NF1	SDHB	9606.ENSP00000351015	9606.ENSP00000364649	0	0	0	0	0.042	0	0	0.822	0.822
NF1	PTEN	9606.ENSP00000351015	9606.ENSP00000361021	0	0	0	0	0.084	0.218	0	0.838	0.874
NFIX	RFX1	9606.ENSP00000380781	9606.ENSP00000254325	0	0	0	0	0.050	0.292	0	0.302	0.489
NFIX	POLR2K	9606.ENSP00000380781	9606.ENSP00000342889	0	0	0	0	0	0	0.400	0	0.400
NFIX	POLR2E	9606.ENSP00000380781	9606.ENSP00000478303	0	0	0	0	0	0	0.400	0	0.400
NFKBIE	PSMC4	9606.ENSP00000275015	9606.ENSP00000157812	0	0	0	0	0.058	0.125	0.400	0.051	0.468
NFKBIE	PSME2	9606.ENSP00000275015	9606.ENSP00000216802	0	0	0	0	0.118	0	0.400	0.198	0.538
NFKBIE	PSMC1	9606.ENSP00000275015	9606.ENSP00000261303	0	0	0	0	0.055	0.095	0.400	0.043	0.443
NFKBIE	PSMD3	9606.ENSP00000275015	9606.ENSP00000264639	0	0	0	0	0.067	0.111	0.400	0.044	0.460
NFKBIE	RFXANK	9606.ENSP00000275015	9606.ENSP00000305071	0	0	0.419	0	0.044	0	0	0.045	0.423
NFKBIE	PPP6R1	9606.ENSP00000275015	9606.ENSP00000414202	0	0	0	0	0.076	0.406	0	0.838	0.903
NINL	PLK1	9606.ENSP00000278886	9606.ENSP00000300093	0	0	0	0	0.057	0.371	0.800	0.599	0.946
NOP53	RPS25	9606.ENSP00000246802	9606.ENSP00000435096	0	0	0	0	0.308	0	0	0.176	0.405
NOP53	PRMT1	9606.ENSP00000246802	9606.ENSP00000406162	0	0	0	0	0.279	0.226	0	0	0.418
NOP53	RPS2	9606.ENSP00000246802	9606.ENSP00000341885	0	0	0	0	0.360	0.212	0	0.130	0.523
NOP53	RPS3	9606.ENSP00000246802	9606.ENSP00000278572	0	0	0	0	0.428	0.095	0	0.176	0.536
NOP53	RPS3A	9606.ENSP00000246802	9606.ENSP00000346050	0	0	0	0	0.279	0.365	0	0.329	0.666
NOP53	WDR46	9606.ENSP00000246802	9606.ENSP00000363746	0	0	0	0	0.631	0	0	0.323	0.739
NOP53	RPL26	9606.ENSP00000246802	9606.ENSP00000463784	0	0	0	0	0.201	0.750	0	0.293	0.846
NOP53	RPL7	9606.ENSP00000246802	9606.ENSP00000339795	0	0	0	0	0.402	0.787	0	0.236	0.894
NOP53	RPL12	9606.ENSP00000246802	9606.ENSP00000354739	0	0	0	0	0.401	0.840	0	0.074	0.903
NOP53	SURF6	9606.ENSP00000246802	9606.ENSP00000361092	0	0	0	0	0.854	0.165	0	0.280	0.904
NOP53	RPL31	9606.ENSP00000246802	9606.ENSP00000386717	0	0	0	0	0.188	0.868	0	0.184	0.905
NOP53	RPL35	9606.ENSP00000246802	9606.ENSP00000259469	0	0	0	0	0.346	0.863	0	0.211	0.923
NOP53	PTEN	9606.ENSP00000246802	9606.ENSP00000361021	0	0	0	0	0.099	0	0	0.937	0.940
NOP53	RPL3	9606.ENSP00000246802	9606.ENSP00000346001	0	0	0	0	0.491	0.875	0	0.188	0.944
NOX1	SH3PXD2B	9606.ENSP00000362057	9606.ENSP00000309714	0	0	0	0	0.055	0	0	0.866	0.868
NR4A3	TAF15	9606.ENSP00000482027	9606.ENSP00000474096	0	0	0	0	0	0	0	0.865	0.865
NRGN	TRIM62	9606.ENSP00000284292	9606.ENSP00000291416	0	0	0	0	0.072	0.471	0	0	0.488
NUCB1	PPP3R1	9606.ENSP00000385923	9606.ENSP00000234310	0	0	0	0	0.042	0	0	0.437	0.437
NUCB1	OS9	9606.ENSP00000385923	9606.ENSP00000318165	0	0	0	0	0.670	0	0	0.078	0.683
NUCB1	POLR2A	9606.ENSP00000385923	9606.ENSP00000461879	0	0	0	0	0.055	0	0	0.419	0.427
NUDCD1	TRIM68	9606.ENSP00000239690	9606.ENSP00000300747	0	0	0	0	0	0.619	0	0	0.619
NUDCD1	TAGLN2	9606.ENSP00000239690	9606.ENSP00000357076	0	0	0	0	0.042	0.619	0	0	0.619
NUDCD1	SRP9	9606.ENSP00000239690	9606.ENSP00000305230	0	0	0	0	0.112	0.619	0	0	0.647
NUDT19	PEX2	9606.ENSP00000380251	9606.ENSP00000349543	0	0	0	0	0.049	0	0.500	0.077	0.522
NUS1	RUSC2	9606.ENSP00000357480	9606.ENSP00000393922	0.071	0	0	0	0.100	0	0.325	0.275	0.536
OPHN1	ZNF41	9606.ENSP00000347710	9606.ENSP00000366265	0	0	0	0	0.137	0.051	0	0.390	0.456
OS9	TXNDC11	9606.ENSP00000318165	9606.ENSP00000349439	0	0	0	0	0.075	0.163	0	0.326	0.433
OS9	PDIA6	9606.ENSP00000318165	9606.ENSP00000385385	0	0	0	0	0.138	0	0	0.380	0.442
OST4	RPL35	9606.ENSP00000455716	9606.ENSP00000259469	0	0	0	0	0.134	0.507	0	0	0.554
OST4	RPL7	9606.ENSP00000455716	9606.ENSP00000339795	0	0	0	0	0.085	0.507	0	0.080	0.548
OST4	RPL3	9606.ENSP00000455716	9606.ENSP00000346001	0	0	0	0	0.067	0.507	0	0	0.520
OST4	RPL12	9606.ENSP00000455716	9606.ENSP00000354739	0	0	0	0	0.189	0.507	0	0	0.583
OST4	RPL31	9606.ENSP00000455716	9606.ENSP00000386717	0	0	0	0	0.146	0.507	0	0	0.561
OST4	RPL26	9606.ENSP00000455716	9606.ENSP00000463784	0	0	0	0	0.068	0.429	0	0	0.445
PAOX	PEX2	9606.ENSP00000278060	9606.ENSP00000349543	0	0	0	0	0	0	0.500	0.129	0.545
PARP4	PTEN	9606.ENSP00000371419	9606.ENSP00000361021	0	0	0	0	0.093	0	0	0.516	0.542
PDIA6	SDF2L1	9606.ENSP00000385385	9606.ENSP00000248958	0	0	0	0	0.261	0.099	0.360	0.601	0.807
PDIA6	PRDX2	9606.ENSP00000385385	9606.ENSP00000301522	0.048	0	0	0	0.123	0.174	0	0.269	0.429
PDIA6	RPSA	9606.ENSP00000385385	9606.ENSP00000389351	0	0	0	0	0.068	0.239	0	0.223	0.402
PDLIM2	SOCS1	9606.ENSP00000312634	9606.ENSP00000496577	0	0	0	0	0	0	0	0.413	0.413
PHRF1	UHRF1	9606.ENSP00000264555	9606.ENSP00000479617	0	0	0	0.553	0.042	0	0	0.463	0.464
PHRF1	POLR2A	9606.ENSP00000264555	9606.ENSP00000461879	0	0	0	0	0.093	0.426	0	0.340	0.626
PI4KA	VAC14	9606.ENSP00000255882	9606.ENSP00000261776	0	0	0	0	0.107	0	0	0.389	0.431
PI4KA	PIP4K2C	9606.ENSP00000255882	9606.ENSP00000347032	0	0	0	0	0.074	0.108	0.217	0.387	0.551
PI4KA	PLCE1	9606.ENSP00000255882	9606.ENSP00000360431	0	0	0	0	0	0	0.650	0.170	0.697
PI4KA	PTEN	9606.ENSP00000255882	9606.ENSP00000361021	0	0	0	0	0.053	0	0.900	0.186	0.916
PI4KA	PIK3C2A	9606.ENSP00000255882	9606.ENSP00000265970	0	0	0	0.553	0.047	0	0.900	0.193	0.916
PI4KA	PIP5KL1	9606.ENSP00000255882	9606.ENSP00000373399	0	0	0	0	0.062	0.108	0.918	0.194	0.937
PI4KA	PIP5K1A	9606.ENSP00000255882	9606.ENSP00000357883	0	0	0	0	0.074	0.108	0.918	0.489	0.960
PIK3C2A	VAC14	9606.ENSP00000265970	9606.ENSP00000261776	0	0	0	0	0.049	0	0.540	0.143	0.592
PIK3C2A	SOCS1	9606.ENSP00000265970	9606.ENSP00000496577	0	0	0	0	0.055	0	0.540	0.047	0.549
PIK3C2A	SNRK	9606.ENSP00000265970	9606.ENSP00000296088	0	0	0	0	0.054	0	0	0.574	0.579
PIK3C2A	PLCE1	9606.ENSP00000265970	9606.ENSP00000360431	0	0	0	0	0.049	0	0.650	0.145	0.690
PIK3C2A	PIP5KL1	9606.ENSP00000265970	9606.ENSP00000373399	0	0	0	0	0.053	0	0.900	0.100	0.907
PIK3C2A	PIP5K1A	9606.ENSP00000265970	9606.ENSP00000357883	0	0	0	0	0.069	0	0.900	0.218	0.920
PIK3C2A	PTEN	9606.ENSP00000265970	9606.ENSP00000361021	0	0	0	0	0.096	0	0.900	0.331	0.934
PIM1	SOCS1	9606.ENSP00000362608	9606.ENSP00000496577	0	0	0	0	0.136	0.095	0	0.491	0.567
PIP4K2C	PLCE1	9606.ENSP00000347032	9606.ENSP00000360431	0	0	0	0	0.055	0.086	0.697	0.111	0.737
PIP4K2C	PIP5KL1	9606.ENSP00000347032	9606.ENSP00000373399	0	0	0	0.640	0	0	0.900	0.106	0.906
PIP4K2C	PIP5K1A	9606.ENSP00000347032	9606.ENSP00000357883	0	0	0	0.728	0.049	0	0.900	0.189	0.916
PIP4K2C	PTEN	9606.ENSP00000347032	9606.ENSP00000361021	0	0	0	0	0.063	0.069	0.900	0.186	0.919
PIP5K1A	PLCE1	9606.ENSP00000357883	9606.ENSP00000360431	0	0	0	0	0.057	0.086	0.697	0.231	0.772
PIP5K1A	PTEN	9606.ENSP00000357883	9606.ENSP00000361021	0	0	0	0	0.063	0.069	0.900	0.270	0.927
PIP5K1A	PIP5KL1	9606.ENSP00000357883	9606.ENSP00000373399	0	0	0	0.647	0.046	0.292	0.900	0.499	0.961
PIP5KL1	PLCE1	9606.ENSP00000373399	9606.ENSP00000360431	0	0	0	0	0	0.086	0.697	0.191	0.757
PIP5KL1	PTEN	9606.ENSP00000373399	9606.ENSP00000361021	0	0	0	0	0.063	0.069	0.900	0.115	0.912
PKIB	PKIG	9606.ENSP00000480824	9606.ENSP00000361980	0	0	0	0	0	0	0	0.637	0.637
PLCE1	PTPRU	9606.ENSP00000360431	9606.ENSP00000334941	0	0	0	0	0.074	0	0	0.448	0.466
PLCE1	PTEN	9606.ENSP00000360431	9606.ENSP00000361021	0	0	0	0	0	0	0.900	0.168	0.913
PLK1	TUBGCP3	9606.ENSP00000300093	9606.ENSP00000261965	0	0	0	0	0.053	0.111	0	0.391	0.443
PLK1	SPDL1	9606.ENSP00000300093	9606.ENSP00000265295	0	0	0	0	0.362	0	0.800	0.203	0.889
PLK1	UHRF1	9606.ENSP00000300093	9606.ENSP00000479617	0	0	0	0	0.326	0	0	0.244	0.469
PLK1	VRK2	9606.ENSP00000300093	9606.ENSP00000408002	0	0	0	0	0.141	0.292	0	0.322	0.552
PLK1	RPS27	9606.ENSP00000300093	9606.ENSP00000499044	0	0	0	0	0.047	0	0.800	0	0.801
PLK1	TUBB4B	9606.ENSP00000300093	9606.ENSP00000341289	0	0.003	0	0	0.144	0.067	0.800	0.176	0.850
PLK1	PTEN	9606.ENSP00000300093	9606.ENSP00000361021	0	0	0	0	0.091	0.571	0	0.694	0.870
PLK1	TOP2A	9606.ENSP00000300093	9606.ENSP00000411532	0	0	0	0	0.612	0.292	0	0.768	0.931
PLK1	RACGAP1	9606.ENSP00000300093	9606.ENSP00000404190	0	0	0	0	0.587	0.644	0	0.761	0.961
PLK3	RACGAP1	9606.ENSP00000361275	9606.ENSP00000404190	0	0	0	0	0.299	0.091	0	0.206	0.449
PLK3	TOP2A	9606.ENSP00000361275	9606.ENSP00000411532	0	0	0	0	0.236	0.419	0	0.165	0.597
