gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,neg_log10_padj,is_deg,is_priority_contrast,has_wgcna_module,regulation,selected_priority_deg,string_gene_label
ENSG00000213694,S1PR3,sphingosine-1-phosphate receptor 3,MA100_vs_CTR,322.7423810438136,-1.051542515868978,0.2322748050171485,-4.527148417114564,5.978495244848331e-06,0.0003734033403278,True,up_in_CTR,dimgrey,dimgrey,11,1.051542515868978,3.4278218013321933,True,True,True,up_in_reference,True,S1PR3
ENSG00000135945,REV1,REV1 DNA directed polymerase,MA100_vs_CTR,209.20023416739295,1.159831145199958,0.2574033413270611,4.505890013782908,6.609531809765126e-06,0.0003976118775068,True,up_in_MA100,darkgrey,darkgrey,7,1.159831145199958,3.4005406507872595,True,True,True,up_in_tested,True,REV1
ENSG00000105700,KXD1,KxDL motif containing 1,MA100_vs_CTR,128.8770085541345,-1.6796410706424767,0.3730175094077846,-4.502847797437531,6.7048902966381406e-06,0.000399098470073,True,up_in_CTR,dimgrey,dimgrey,11,1.6796410706424767,3.398919937062199,True,True,True,up_in_reference,True,KXD1
ENSG00000205531,NAP1L4,nucleosome assembly protein 1 like 4,MA100_vs_CTR,946.3319571156204,1.083675290351881,0.2411077873718361,4.494567770557481,6.971139976090095e-06,0.0004040983035813,True,up_in_MA100,gainsboro,gainsboro,13,1.083675290351881,3.3935129727368296,True,True,True,up_in_tested,True,NAP1L4
ENSG00000175334,BANF1,barrier to autointegration nuclear assembly factor 1,MA100_vs_CTR,357.07233492762833,-1.0336930320807296,0.231734901038236,-4.460670479282581,8.17036351381747e-06,0.000455741849082,True,up_in_CTR,dimgrey,dimgrey,11,1.0336930320807296,3.341281089936541,True,True,True,up_in_reference,True,BANF1
ENSG00000177971,IMP3,IMP U3 small nucleolar ribonucleoprotein 3,MA100_vs_CTR,131.4668275675209,-1.414351293827073,0.3221428581190992,-4.390447461989593,1.1311764450061738e-05,0.0005870691486918,True,up_in_CTR,dimgrey,dimgrey,11,1.414351293827073,3.2313107418075875,True,True,True,up_in_reference,True,IMP3
ENSG00000040487,SLC66A1,solute carrier family 66 member 1,MA100_vs_CTR,152.86239378304006,-1.1315788017027506,0.2598111399791724,-4.355389848924349,1.3283030012290048e-05,0.00065448440655,True,up_in_CTR,dimgrey,dimgrey,11,1.1315788017027506,3.1841006962942235,True,True,True,up_in_reference,True,SLC66A1
ENSG00000167766,ZNF83,zinc finger protein 83,MA100_vs_CTR,202.31260105007485,-1.2638692408513132,0.2946201990710529,-4.289825493419441,1.788135660448273e-05,0.0008132807780777,True,up_in_CTR,dimgrey,dimgrey,11,1.2638692408513132,3.089759492145245,True,True,True,up_in_reference,True,ZNF83
ENSG00000197061,H4C3,H4 clustered histone 3,MA100_vs_CTR,6293.7438573169775,1.682572293490016,0.3972494301361714,4.235556216942223,2.279866541351531e-05,0.0009628636359641,True,up_in_MA100,gainsboro,gainsboro,13,1.682572293490016,3.016435214787973,True,True,True,up_in_tested,True,H4C3
ENSG00000022976,ZNF839,zinc finger protein 839,MA100_vs_CTR,79.45312327173723,2.414338224177827,0.5723714835188148,4.21813156961455,2.463350737314462e-05,0.0010114563745019,True,up_in_MA100,gainsboro,gainsboro,13,2.414338224177827,2.9950528442047726,True,True,True,up_in_tested,True,ZNF839
ENSG00000157766,ACAN,aggrecan,MA100_vs_CTR,144.79368448454218,1.5857537121323129,0.3784730954004501,4.1898717013278794,2.791122230324816e-05,0.0011001983582555,True,up_in_MA100,dimgrey,dimgrey,11,1.5857537121323129,2.9585290074512494,True,True,True,up_in_tested,True,ACAN
ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,MA100_vs_CTR,697.1715196480053,1.7054273092809675,0.4078682185949666,4.181319434879876,2.8982235880326103e-05,0.0011323500000996,True,up_in_MA100,gainsboro,gainsboro,13,1.7054273092809675,2.9460193155346346,True,True,True,up_in_tested,True,PDIA6
ENSG00000167110,GOLGA2,golgin A2,MA100_vs_CTR,3611.047103452429,1.090523217441823,0.2614983741815905,4.170286797594153,3.042165459469944e-05,0.0011590685722955,True,up_in_MA100,dimgrey,dimgrey,11,1.090523217441823,2.9358908697408066,True,True,True,up_in_tested,True,GOLGA2
ENSG00000137216,TMEM63B,transmembrane protein 63B,MA100_vs_CTR,536.7481476678703,1.001089880168578,0.240829399430748,4.156842489060177,3.226762948980179e-05,0.0012024437224582,True,up_in_MA100,darkgrey,darkgrey,7,1.001089880168578,2.9199352406071886,True,True,True,up_in_tested,True,TMEM63B
ENSG00000168275,COA6,cytochrome c oxidase assembly factor 6,MA100_vs_CTR,486.05143842792376,-1.0068238897637491,0.2425221919033612,-4.151471178212599,3.303448717235443e-05,0.001213452022441,True,up_in_CTR,dimgrey,dimgrey,11,1.0068238897637491,2.9159773901610855,True,True,True,up_in_reference,True,COA6
ENSG00000166398,GARRE1,granule associated Rac and RHOG effector 1,MA100_vs_CTR,112.30814760060456,1.795129197447578,0.4337216870128595,4.1388965578618935,3.489802439581512e-05,0.0012581730827905,True,up_in_MA100,darkgrey,darkgrey,7,1.795129197447578,2.9002596102975713,True,True,True,up_in_tested,True,GARRE1
ENSG00000111364,DDX55,DEAD-box helicase 55,MA100_vs_CTR,209.00264179683708,-1.0054276611452766,0.2438706932644969,-4.122790023214521,3.74310879930281e-05,0.0013188363987066,True,up_in_CTR,dimgrey,dimgrey,11,1.0054276611452766,2.879809075223696,True,True,True,up_in_reference,True,DDX55
ENSG00000109971,HSPA8,heat shock protein family A (Hsp70) member 8,MA100_vs_CTR,6836.42453291867,-1.0057242220504468,0.2439775248814367,-4.1222002827481266,3.75270702707732e-05,0.0013188363987066,True,up_in_CTR,dimgrey,dimgrey,11,1.0057242220504468,2.879809075223696,True,True,True,up_in_reference,True,HSPA8
ENSG00000168010,ATG16L2,autophagy related 16 like 2,MA100_vs_CTR,225.3635822440419,1.0746118046700808,0.2623270861650965,4.096457671907239,4.1952015211574866e-05,0.0014591075408292,True,up_in_MA100,darkgrey,darkgrey,7,1.0746118046700808,2.8359126980534106,True,True,True,up_in_tested,True,ATG16L2
ENSG00000136942,RPL35,ribosomal protein L35,MA100_vs_CTR,5844.320634453307,-1.0217487653558583,0.2515232780666337,-4.062243356597698,4.860336955728472e-05,0.0016024657420206,True,up_in_CTR,dimgrey,dimgrey,11,1.0217487653558583,2.7952112461838388,True,True,True,up_in_reference,True,RPL35
ENSG00000140829,DHX38,DEAH-box helicase 38,MA100_vs_CTR,78.67157961857323,1.7089337732944423,0.4265993792839053,4.0059452879727075,6.176994699924429e-05,0.0019222374032852,True,up_in_MA100,gainsboro,gainsboro,13,1.7089337732944423,2.7161929764126906,True,True,True,up_in_tested,True,DHX38
ENSG00000196712,NF1,neurofibromin 1,MA100_vs_CTR,660.1720533829534,1.0741582651981612,0.2685416796170946,3.999968521570919,6.335090972724691e-05,0.001923016192646,True,up_in_MA100,gainsboro,gainsboro,13,1.0741582651981612,2.716017058794699,True,True,True,up_in_tested,True,NF1
ENSG00000018610,STEEP1,STING1 ER exit protein 1,MA100_vs_CTR,162.38750398151134,-1.0653978797489845,0.267290573940262,-3.985916390703305,6.722018101034228e-05,0.0019810588531878,True,up_in_CTR,dimgrey,dimgrey,11,1.0653978797489845,2.703102622273145,True,True,True,up_in_reference,True,STEEP1
ENSG00000163788,SNRK,SNF related kinase,MA100_vs_CTR,120.56319808556002,-1.0996110344338563,0.2762129314061058,-3.981026626219531,6.861826154412369e-05,0.001997130879057,True,up_in_CTR,dimgrey,dimgrey,11,1.0996110344338563,2.699593473341743,True,True,True,up_in_reference,True,SNRK
ENSG00000163202,LCE3D,late cornified envelope 3D,MA100_vs_CTR,189.08064714698685,-1.5195287721232469,0.3829548441218634,-3.967905865266205,7.250696138683897e-05,0.0020617461909623,True,up_in_CTR,dimgrey,dimgrey,11,1.5195287721232469,2.6857647991150593,True,True,True,up_in_reference,True,LCE3D
ENSG00000198888,MT-ND1,NADH dehydrogenase subunit 1,MA100_vs_CTR,38618.19054649298,-1.2359127711131186,0.3126653239926877,-3.952829675292112,7.72324134385903e-05,0.0021608021286651,True,up_in_CTR,dimgrey,dimgrey,11,1.2359127711131186,2.665385000985058,True,True,True,up_in_reference,True,MT-ND1
ENSG00000138190,EXOC6,exocyst complex component 6,MA100_vs_CTR,146.2054035052896,-1.232529448686985,0.3129245903756723,-3.938742708610111,8.190970900210956e-05,0.0022631065705286,True,up_in_CTR,dimgrey,dimgrey,11,1.232529448686985,2.645294994475344,True,True,True,up_in_reference,True,EXOC6
ENSG00000232119,MCTS1,MCTS1 re-initiation and release factor,MA100_vs_CTR,214.9581463526295,-1.258001001192848,0.3222177360965969,-3.904195394184368,9.4539379518783e-05,0.0024954457052145,True,up_in_CTR,dimgrey,dimgrey,11,1.258001001192848,2.602851874879108,True,True,True,up_in_reference,True,MCTS1
ENSG00000179387,ELMOD2,ELMO domain containing 2,MA100_vs_CTR,227.0787482119516,-1.0292057085915192,0.263777828100893,-3.901790063256779,9.548395349800788e-05,0.0025128996545217,True,up_in_CTR,dimgrey,dimgrey,11,1.0292057085915192,2.5998248533722506,True,True,True,up_in_reference,True,ELMOD2
ENSG00000204397,CARD16,caspase recruitment domain family member 16,MA100_vs_CTR,321.69711582166724,-1.2213569735055998,0.3132617779441921,-3.89883815868269,9.66553476059472e-05,0.0025176556507606,True,up_in_CTR,dimgrey,dimgrey,11,1.2213569735055998,2.599003670257243,True,True,True,up_in_reference,True,CARD16
ENSG00000172986,GXYLT2,glucoside xylosyltransferase 2,MA100_vs_CTR,199.6347962892021,1.1907408774800483,0.3064603934017362,3.885464168020945,0.0001021345571989,0.0025807162045524,True,up_in_MA100,dimgrey,dimgrey,11,1.1907408774800483,2.5882597511994234,True,True,True,up_in_tested,True,GXYLT2
ENSG00000198728,LDB1,LIM domain binding 1,MA100_vs_CTR,258.10783852517665,1.0166525276666738,0.2621951434556476,3.8774651363389903,0.0001055504469363,0.0026427322548436,True,up_in_MA100,darkgrey,darkgrey,7,1.0166525276666738,2.577946834648909,True,True,True,up_in_tested,True,LDB1
ENSG00000198763,MT-ND2,NADH dehydrogenase subunit 2,MA100_vs_CTR,37494.54485966802,-1.0746597561255489,0.2780529837871202,-3.8649459591784776,0.0001111137983824,0.0027450369856652,True,up_in_CTR,gainsboro,gainsboro,13,1.0746597561255489,2.561451799642999,True,True,True,up_in_reference,True,MT-ND2
ENSG00000161011,SQSTM1,sequestosome 1,MA100_vs_CTR,322.05670108689935,1.956753086794649,0.506715442040377,3.861640922004361,0.0001126280175136,0.0027747163536903,True,up_in_MA100,dimgrey,dimgrey,11,1.956753086794649,2.556781406171311,True,True,True,up_in_tested,True,SQSTM1
ENSG00000119950,MXI1,"MAX interactor 1, dimerization protein",MA100_vs_CTR,190.3628139608755,1.0317175172546516,0.2683993477413323,3.843964323821534,0.0001210626130085,0.0029497371284975,True,up_in_MA100,gainsboro,gainsboro,13,1.0317175172546516,2.530216685286173,True,True,True,up_in_tested,True,MXI1
ENSG00000138193,PLCE1,phospholipase C epsilon 1,MA100_vs_CTR,116.60870452554344,1.130699129963319,0.2943925375757067,3.8407873354213176,0.0001226403277136,0.0029718499084495,True,up_in_MA100,darkgrey,darkgrey,7,1.130699129963319,2.5269731281477252,True,True,True,up_in_tested,True,PLCE1
ENSG00000170775,GPR37,G protein-coupled receptor 37,MA100_vs_CTR,245.23448486611332,1.1656050106002829,0.3042899905007079,3.830572963252208,0.0001278452157814,0.0030644843750421,True,up_in_MA100,darkgrey,darkgrey,7,1.1656050106002829,2.5136425886536222,True,True,True,up_in_tested,True,GPR37
ENSG00000148291,SURF2,surfeit 2,MA100_vs_CTR,178.0400250007675,-1.194968332820603,0.3121357806020036,-3.8283606272754658,0.000128999646924,0.0030838217481646,True,up_in_CTR,dimgrey,dimgrey,11,1.194968332820603,2.5109107330937803,True,True,True,up_in_reference,True,SURF2
ENSG00000103064,SLC7A6,solute carrier family 7 member 6,MA100_vs_CTR,112.70913580938122,-1.2804958117041068,0.3391144283428013,-3.775999204639235,0.0001593674988221,0.003507271332639,True,up_in_CTR,dimgrey,dimgrey,11,1.2804958117041068,2.4550306345434745,True,True,True,up_in_reference,True,SLC7A6
ENSG00000123496,IL13RA2,interleukin 13 receptor subunit alpha 2,MA100_vs_CTR,111.04682047217727,-1.4951784959247896,0.3970504129961419,-3.765714496157237,0.0001660734788692,0.0035924528880268,True,up_in_CTR,dimgrey,dimgrey,11,1.4951784959247896,2.4446089185602373,True,True,True,up_in_reference,True,IL13RA2
ENSG00000173915,ATP5MK,ATP synthase membrane subunit k,MA100_vs_CTR,2813.074544077688,-1.0296695358325945,0.2735051491598168,-3.764717187210722,0.0001667376898912,0.0035980451864857,True,up_in_CTR,dimgrey,dimgrey,11,1.0296695358325945,2.443933386816435,True,True,True,up_in_reference,True,ATP5MK
ENSG00000142669,SH3BGRL3,SH3 domain binding glutamate rich protein like 3,MA100_vs_CTR,685.4599914669822,-1.296710075145039,0.345284468374904,-3.755483359121423,0.0001730072567849,0.0036866094337079,True,up_in_CTR,dimgrey,dimgrey,11,1.296710075145039,2.4333728699257877,True,True,True,up_in_reference,True,SH3BGRL3
ENSG00000153006,SREK1IP1,SREK1 interacting protein 1,MA100_vs_CTR,1110.5852283769336,-1.037989773868351,0.2766006826611124,-3.752665264171032,0.0001749644127815,0.0037123430070803,True,up_in_CTR,dimgrey,dimgrey,11,1.037989773868351,2.430351903358334,True,True,True,up_in_reference,True,SREK1IP1
ENSG00000250317,SMIM20,small integral membrane protein 20,MA100_vs_CTR,265.93658626487087,-1.0872860595425144,0.2908882072635576,-3.737814158129089,0.0001856270707974,0.0038646161758268,True,up_in_CTR,dimgrey,dimgrey,11,1.0872860595425144,2.4128936326636183,True,True,True,up_in_reference,True,SMIM20
ENSG00000160014,CALM3,calmodulin 3,MA100_vs_CTR,166.67223154094313,-1.311996736133038,0.3535185821169604,-3.711252540888977,0.00020623622094,0.0041665354066458,True,up_in_CTR,dimgrey,dimgrey,11,1.311996736133038,2.3802249232477695,True,True,True,up_in_reference,True,CALM3
ENSG00000174804,FZD4,frizzled class receptor 4,MA100_vs_CTR,163.8023501231024,-1.2761247523346686,0.3461156938640019,-3.686988989398707,0.000226923171456,0.0044427850058369,True,up_in_CTR,dimgrey,dimgrey,11,1.2761247523346686,2.3523447025227635,True,True,True,up_in_reference,True,FZD4
ENSG00000184983,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,MA100_vs_CTR,502.2250977157934,-1.301791051206645,0.3550066878334514,-3.6669479641391143,0.0002454627213894,0.0047019630151255,True,up_in_CTR,dimgrey,dimgrey,11,1.301791051206645,2.3277207912872346,True,True,True,up_in_reference,True,NDUFA6
ENSG00000186468,RPS23,ribosomal protein S23,MA100_vs_CTR,2051.994334607676,-1.0516752469404655,0.2874982394527453,-3.658023259350512,0.000254167985792,0.0048373731029822,True,up_in_CTR,dimgrey,dimgrey,11,1.0516752469404655,2.3153904145099715,True,True,True,up_in_reference,True,RPS23
ENSG00000134255,CEPT1,choline/ethanolamine phosphotransferase 1,MA100_vs_CTR,234.79309604579404,1.1958207289499692,0.3284713335668751,3.64056344267408,0.0002720420626378,0.0050581573449366,True,up_in_MA100,gainsboro,gainsboro,13,1.1958207289499692,2.296007665111252,True,True,True,up_in_tested,True,CEPT1
ENSG00000112365,ZBTB24,zinc finger and BTB domain containing 24,MA100_vs_CTR,151.73940313722926,-1.1442556079281998,0.3144786026786605,-3.6385801710567223,0.0002741452884724,0.0050759802995038,True,up_in_CTR,dimgrey,dimgrey,11,1.1442556079281998,2.2944800721237066,True,True,True,up_in_reference,True,ZBTB24
ENSG00000198522,GPN1,GPN-loop GTPase 1,MA100_vs_CTR,179.08587481861005,-1.021984264762156,0.2810837192590988,-3.635871431671594,0.0002770424899263,0.0051189371732441,True,up_in_CTR,dimgrey,dimgrey,11,1.021984264762156,2.290820200686294,True,True,True,up_in_reference,True,GPN1
ENSG00000185338,SOCS1,suppressor of cytokine signaling 1,MA100_vs_CTR,138.75138401379115,1.1739349322255774,0.3232135880281204,3.632071718851876,0.0002811549526596,0.0051628314626581,True,up_in_MA100,darkgrey,darkgrey,7,1.1739349322255774,2.2871120519878865,True,True,True,up_in_tested,True,SOCS1
ENSG00000180155,LYNX1,Ly6/neurotoxin 1,MA100_vs_CTR,121.38531672483516,1.129334402876208,0.3109346959134171,3.632062994959824,0.0002811644600816,0.0051628314626581,True,up_in_MA100,darkgrey,darkgrey,7,1.129334402876208,2.2871120519878865,True,True,True,up_in_tested,True,LYNX1
ENSG00000161970,RPL26,ribosomal protein L26,MA100_vs_CTR,3058.677253985361,-1.2528144868914726,0.3460612436439825,-3.620210323755094,0.0002943636408313,0.0053090725316665,True,up_in_CTR,dimgrey,dimgrey,11,1.2528144868914726,2.274981341359286,True,True,True,up_in_reference,True,RPL26
ENSG00000185453,ZSWIM9,zinc finger SWIM-type containing 9,MA100_vs_CTR,231.8327957395064,1.001451933087743,0.2798693339173868,3.5782839051003577,0.0003458576527877,0.0059910381300276,True,up_in_MA100,darkgrey,darkgrey,7,1.001451933087743,2.2224979163288663,True,True,True,up_in_tested,True,ZSWIM9
ENSG00000117262,GPHRA,golgi pH regulator A,MA100_vs_CTR,203.04079712799253,-1.041456881201423,0.2919081310705,-3.567755640728954,0.0003600520398017,0.0061291776218841,True,up_in_CTR,dimgrey,dimgrey,11,1.041456881201423,2.2125977927307146,True,True,True,up_in_reference,True,GPHRA
ENSG00000079257,LXN,latexin,MA100_vs_CTR,121.94675648262884,-1.6202647481914387,0.4568751101302616,-3.5464062547191024,0.0003905236599242,0.0064618551116944,True,up_in_CTR,dimgrey,dimgrey,11,1.6202647481914387,2.1896427839997514,True,True,True,up_in_reference,True,LXN
ENSG00000204463,BAG6,BAG cochaperone 6,MA100_vs_CTR,233.15195534193103,-1.0958975619097022,0.3101195524974665,-3.533790607796827,0.000409645474573,0.0067032208745174,True,up_in_CTR,dimgrey,dimgrey,11,1.0958975619097022,2.173716470147718,True,True,True,up_in_reference,True,BAG6
ENSG00000166986,MARS1,methionyl-tRNA synthetase 1,MA100_vs_CTR,183.27122654518007,-1.1852862488171318,0.3359438864572174,-3.528226875377529,0.0004183534257144,0.0068080303351582,True,up_in_CTR,dimgrey,dimgrey,11,1.1852862488171318,2.166978517793847,True,True,True,up_in_reference,True,MARS1
ENSG00000253710,ALG11,"ALG11 alpha-1,2-mannosyltransferase",MA100_vs_CTR,286.0953452126373,1.701613276995289,0.4833470557251595,3.5204792433097167,0.0004307677067286,0.0069716766258691,True,up_in_MA100,gainsboro,gainsboro,13,1.701613276995289,2.156662765402788,True,True,True,up_in_tested,True,ALG11
ENSG00000159259,CHAF1B,chromatin assembly factor 1 subunit B,MA100_vs_CTR,193.1996499311489,-1.0097456481658889,0.2872820033343937,-3.514823888882986,0.0004400457029187,0.0070804802785731,True,up_in_CTR,dimgrey,dimgrey,11,1.0097456481658889,2.149937282527787,True,True,True,up_in_reference,True,CHAF1B
ENSG00000019995,ZRANB1,zinc finger RANBP2-type containing 1,MA100_vs_CTR,83.07325547830682,1.5803915070092651,0.4510610148067898,3.5037200182024595,0.0004588074673063,0.0072793621243999,True,up_in_MA100,dimgrey,dimgrey,11,1.5803915070092651,2.1379066753559894,True,True,True,up_in_tested,True,ZRANB1
ENSG00000072134,EPN2,epsin 2,MA100_vs_CTR,244.3916648848151,1.2454238718064727,0.3582184571418755,3.4767160847695004,0.000507595016737,0.007820637645757,True,up_in_MA100,gainsboro,gainsboro,13,1.2454238718064727,2.106757835847574,True,True,True,up_in_tested,True,EPN2
ENSG00000137312,FLOT1,flotillin 1,MA100_vs_CTR,82.6965461753975,-1.8631508613974612,0.5378983207356536,-3.4637603234182506,0.0005326808967547,0.0080620253810884,True,up_in_CTR,dimgrey,dimgrey,11,1.8631508613974612,2.0935558389230713,True,True,True,up_in_reference,True,FLOT1
ENSG00000145217,SLC26A1,solute carrier family 26 member 1,MA100_vs_CTR,136.01625120211978,-1.0968409353788355,0.3173542257572176,-3.456203971324903,0.0005478405930197,0.0082074294248184,True,up_in_CTR,dimgrey,dimgrey,11,1.0968409353788355,2.0857928430541457,True,True,True,up_in_reference,True,SLC26A1
ENSG00000095951,HIVEP1,HIVEP zinc finger 1,MA100_vs_CTR,162.03208193634558,1.0555603894509946,0.3058660052219625,3.4510549437652926,0.0005583998789556,0.0083229527364912,True,up_in_MA100,darkgrey,darkgrey,7,1.0555603894509946,2.0797225715858847,True,True,True,up_in_tested,True,HIVEP1
ENSG00000164938,TP53INP1,tumor protein p53 inducible nuclear protein 1,MA100_vs_CTR,170.00347644499348,-1.0997766410960734,0.3242154109575236,-3.3921171046374425,0.0006935479156276,0.0096385225403004,True,up_in_CTR,dimgrey,dimgrey,11,1.0997766410960734,2.015989532670898,True,True,True,up_in_reference,True,TP53INP1
ENSG00000196460,RFX8,regulatory factor X8,MA100_vs_CTR,137.1993623242751,-1.2046077862783682,0.3553650698416782,-3.3897754408305905,0.0006994989777879,0.0096935256781275,True,up_in_CTR,dimgrey,dimgrey,11,1.2046077862783682,2.013518234913616,True,True,True,up_in_reference,True,RFX8
ENSG00000178607,ERN1,endoplasmic reticulum to nucleus signaling 1,MA100_vs_CTR,133.74410924939778,-1.0040085328473924,0.2982777486263051,-3.3660188782813174,0.0007626148897813,0.0103516992720369,True,up_in_CTR,dimgrey,dimgrey,11,1.0040085328473924,1.9849883532124701,True,True,True,up_in_reference,True,ERN1
ENSG00000110400,NECTIN1,nectin cell adhesion molecule 1,MA100_vs_CTR,121.16086284686912,-1.1482056248070247,0.3426389454114366,-3.3510657214645385,0.0008050119464409,0.01080128737214,True,up_in_CTR,dimgrey,dimgrey,11,1.1482056248070247,1.9665244792078083,True,True,True,up_in_reference,True,NECTIN1
